Date,Description,Deposits,Withdrawls,Balance
13-Dec-2020,RTGS,00.00,"37,180.69","185,903.45"
13-Dec-2020,Interest,00.00,"18,590.35","167,313.11"
13-Dec-2020,IMPS,00.00,"33,462.62","133,850.49"
13-Dec-2020,Commission,35.00,00.00,"133,885.49"
13-Dec-2020,Miscellaneous,00.00,"13,388.55","120,496.94"
13-Dec-2020,ATM,"1,927,525.50",00.00,"2,048,022.44"
13-Dec-2020,Tax,00.00,"204,802.24","1,843,220.20"
13-Dec-2020,Cash,00.00,"921,610.10","921,610.10"
13-Dec-2020,Debit Card,00.00,"92,161.01","829,449.09"
13-Dec-2020,Cheque,211.70,00.00,"829,660.79"
13-Dec-2020,IMPS,00.00,"92,184.53","737,476.26"
13-Dec-2020,Cash,00.00,"73,747.63","663,728.63"
13-Dec-2020,Purchase,"32,167.84",00.00,"695,896.47"
13-Dec-2020,NEFT,52.07,00.00,"695,948.54"
13-Dec-2020,Miscellaneous,00.00,"69,594.85","626,353.69"
13-Dec-2020,Miscellaneous,"2,029.76",00.00,"628,383.45"
13-Dec-2020,ATM,00.00,"157,095.86","471,287.59"
13-Dec-2020,RTGS,00.00,"157,095.86","314,191.73"
13-Dec-2020,Cash,"1,457.31",00.00,"315,649.04"
13-Dec-2020,NEFT,"3,486.66",00.00,"319,135.70"
14-Dec-2020,NEFT,"165,999.50",00.00,"485,135.20"
14-Dec-2020,Cheque,00.00,"48,513.52","436,621.68"
14-Dec-2020,Cash,00.00,"87,324.34","349,297.34"
14-Dec-2020,Purchase,"2,013,371.00",00.00,"2,362,668.34"
14-Dec-2020,IMPS,19.00,00.00,"2,362,687.34"
14-Dec-2020,Debit Card,61.00,00.00,"2,362,748.34"
14-Dec-2020,Transfer,119.81,00.00,"2,362,868.15"
14-Dec-2020,Transfer,00.00,"787,622.72","1,575,245.43"
14-Dec-2020,NEFT,"28,656.00",00.00,"1,603,901.43"
14-Dec-2020,RTGS,00.00,"267,316.91","1,336,584.52"
14-Dec-2020,Cheque,00.00,"190,940.65","1,145,643.87"
14-Dec-2020,RTGS,34.80,00.00,"1,145,678.67"
14-Dec-2020,Cash,00.00,"163,668.38","982,010.29"
14-Dec-2020,RTGS,00.00,"196,402.06","785,608.23"
14-Dec-2020,Commission,00.00,"392,804.12","392,804.12"
14-Dec-2020,ATM,00.00,"130,934.71","261,869.41"
14-Dec-2020,Cheque,00.00,"29,096.60","232,772.81"
14-Dec-2020,Cash,131.00,00.00,"232,903.81"
14-Dec-2020,NEFT,"2,253.20",00.00,"235,157.01"
14-Dec-2020,Transfer,"2,507.33",00.00,"237,664.34"
14-Dec-2020,RTGS,"15,568.90",00.00,"253,233.24"
14-Dec-2020,Cheque,00.00,"28,137.03","225,096.21"
14-Dec-2020,Commission,"2,602.00",00.00,"227,698.21"
14-Dec-2020,Miscellaneous,00.00,"56,924.55","170,773.66"
14-Dec-2020,Purchase,00.00,"28,462.28","142,311.38"
14-Dec-2020,NEFT,"359,123.50",00.00,"501,434.88"
14-Dec-2020,Purchase,00.00,"55,714.99","445,719.89"
14-Dec-2020,Interest,"166,635.60",00.00,"612,355.49"
14-Dec-2020,Transfer,00.00,"612,355.49",00.00
14-Dec-2020,Transfer,36.00,00.00,36.00
14-Dec-2020,Cheque,00.00,03.60,32.40
14-Dec-2020,Cash,00.00,16.20,16.20
14-Dec-2020,Purchase,"7,434.31",00.00,"7,450.51"
14-Dec-2020,RTGS,00.00,745.05,"6,705.46"
14-Dec-2020,Interest,00.00,"2,235.15","4,470.31"
14-Dec-2020,Purchase,03.45,00.00,"4,473.76"
14-Dec-2020,Bill,"17,001.00",00.00,"21,474.76"
14-Dec-2020,IMPS,00.00,"21,474.76",00.00
14-Dec-2020,ATM,"10,046.40",00.00,"10,046.40"
14-Dec-2020,Cheque,00.00,"1,674.40","8,372.00"
14-Dec-2020,RTGS,00.00,837.20,"7,534.80"
14-Dec-2020,Miscellaneous,00.00,"1,076.40","6,458.40"
14-Dec-2020,Miscellaneous,00.00,807.30,"5,651.10"
14-Dec-2020,Purchase,"142,217.12",00.00,"147,868.22"
14-Dec-2020,Debit Card,119.00,00.00,"147,987.22"
14-Dec-2020,RTGS,00.00,"36,996.81","110,990.42"
14-Dec-2020,Reversal,"1,621,634.20",00.00,"1,732,624.62"
14-Dec-2020,Tax,00.00,"192,513.85","1,540,110.77"
14-Dec-2020,Interest,03.00,00.00,"1,540,113.77"
14-Dec-2020,Tax,364.00,00.00,"1,540,477.77"
14-Dec-2020,RTGS,00.00,"220,068.25","1,320,409.52"
14-Dec-2020,Transfer,06.09,00.00,"1,320,415.61"
14-Dec-2020,Commission,"173,962.30",00.00,"1,494,377.91"
14-Dec-2020,Cheque,174.80,00.00,"1,494,552.71"
14-Dec-2020,Miscellaneous,13.94,00.00,"1,494,566.65"
14-Dec-2020,ATM,00.00,"498,188.88","996,377.77"
14-Dec-2020,Debit Card,00.00,"99,637.78","896,739.99"
14-Dec-2020,Transfer,54.00,00.00,"896,793.99"
14-Dec-2020,Miscellaneous,00.00,"179,358.80","717,435.19"
14-Dec-2020,Tax,00.00,"358,717.60","358,717.60"
14-Dec-2020,Miscellaneous,00.00,"51,245.37","307,472.23"
14-Dec-2020,Debit Card,04.41,00.00,"307,476.64"
14-Dec-2020,Tax,00.00,"38,434.58","269,042.06"
14-Dec-2020,Miscellaneous,"162,528.00",00.00,"431,570.06"
14-Dec-2020,Tax,00.00,"53,946.26","377,623.80"
14-Dec-2020,Cash,00.00,"377,623.80",00.00
14-Dec-2020,Cheque,06.90,00.00,06.90
14-Dec-2020,IMPS,485.00,00.00,491.90
14-Dec-2020,ATM,00.00,54.66,437.24
14-Dec-2020,Commission,"1,124,732.50",00.00,"1,125,169.74"
14-Dec-2020,RTGS,00.00,"125,018.86","1,000,150.88"
14-Dec-2020,NEFT,00.00,"125,018.86","875,132.02"
14-Dec-2020,Bill,"1,846.20",00.00,"876,978.22"
14-Dec-2020,Tax,267.50,00.00,"877,245.72"
14-Dec-2020,Transfer,00.00,"87,724.57","789,521.15"
14-Dec-2020,Transfer,00.00,"98,690.14","690,831.01"
14-Dec-2020,RTGS,00.00,"690,831.01",00.00
14-Dec-2020,RTGS,"4,983.00",00.00,"4,983.00"
14-Dec-2020,Debit Card,00.00,"4,983.00",00.00
14-Dec-2020,Transfer,07.00,00.00,07.00
14-Dec-2020,RTGS,08.00,00.00,15.00
14-Dec-2020,Reversal,00.00,01.88,13.12
14-Dec-2020,Cheque,"4,003.00",00.00,"4,016.12"
14-Dec-2020,ATM,"1,353.17",00.00,"5,369.29"
14-Dec-2020,Miscellaneous,00.00,"1,789.76","3,579.53"
14-Dec-2020,Commission,00.00,596.59,"2,982.94"
14-Dec-2020,RTGS,"67,792.00",00.00,"70,774.94"
14-Dec-2020,Transfer,"957,410.00",00.00,"1,028,184.94"
14-Dec-2020,Cheque,"208,935.72",00.00,"1,237,120.66"
14-Dec-2020,NEFT,00.00,"206,186.78","1,030,933.88"
14-Dec-2020,Commission,00.00,"206,186.78","824,747.10"
14-Dec-2020,RTGS,"192,738.00",00.00,"1,017,485.10"
14-Dec-2020,Reversal,"1,840,816.75",00.00,"2,858,301.85"
14-Dec-2020,Interest,"3,881.00",00.00,"2,862,182.85"
14-Dec-2020,Commission,"2,634.00",00.00,"2,864,816.85"
14-Dec-2020,Tax,"114,648.00",00.00,"2,979,464.85"
14-Dec-2020,IMPS,00.00,"297,946.49","2,681,518.37"
14-Dec-2020,RTGS,00.00,"297,946.49","2,383,571.88"
14-Dec-2020,Debit Card,00.00,"2,383,571.88",00.00
14-Dec-2020,Bill,131.10,00.00,131.10
14-Dec-2020,Transfer,00.00,26.22,104.88
14-Dec-2020,Cash,00.00,104.88,00.00
14-Dec-2020,Purchase,"150,937.53",00.00,"150,937.53"
14-Dec-2020,IMPS,00.00,"21,562.50","129,375.03"
14-Dec-2020,Purchase,00.00,"12,937.50","116,437.53"
14-Dec-2020,NEFT,51.85,00.00,"116,489.38"
14-Dec-2020,Transfer,00.00,"11,648.94","104,840.44"
14-Dec-2020,Interest,"1,786.00",00.00,"106,626.44"
14-Dec-2020,Debit Card,"212,055.60",00.00,"318,682.04"
14-Dec-2020,NEFT,400.00,00.00,"319,082.04"
14-Dec-2020,Cash,00.00,"45,583.15","273,498.89"
14-Dec-2020,Commission,00.00,"68,374.72","205,124.17"
14-Dec-2020,ATM,00.00,"20,512.42","184,611.75"
14-Dec-2020,Bill,00.00,"18,461.18","166,150.58"
14-Dec-2020,Interest,"9,820.00",00.00,"175,970.58"
14-Dec-2020,NEFT,00.00,"175,970.58",00.00
14-Dec-2020,Purchase,98.26,00.00,98.26
14-Dec-2020,Miscellaneous,00.00,49.13,49.13
14-Dec-2020,NEFT,56.00,00.00,105.13
14-Dec-2020,Cheque,"172,631.00",00.00,"172,736.13"
14-Dec-2020,Debit Card,00.00,"17,273.61","155,462.52"
14-Dec-2020,Reversal,52.00,00.00,"155,514.52"
14-Dec-2020,Transfer,"2,551.00",00.00,"158,065.52"
14-Dec-2020,Commission,00.00,"79,032.76","79,032.76"
14-Dec-2020,RTGS,00.00,"15,806.55","63,226.21"
14-Dec-2020,Cash,31.82,00.00,"63,258.03"
14-Dec-2020,Cash,00.00,"21,086.01","42,172.02"
14-Dec-2020,IMPS,"397,488.00",00.00,"439,660.02"
14-Dec-2020,NEFT,00.00,"62,808.57","376,851.45"
14-Dec-2020,Bill,00.00,"188,425.73","188,425.72"
14-Dec-2020,Bill,44.00,00.00,"188,469.72"
14-Dec-2020,Debit Card,"229,403.00",00.00,"417,872.72"
14-Dec-2020,Tax,04.59,00.00,"417,877.31"
14-Dec-2020,Commission,00.00,"83,575.46","334,301.85"
14-Dec-2020,ATM,00.00,"111,433.95","222,867.90"
14-Dec-2020,Cheque,00.00,"24,763.10","198,104.80"
14-Dec-2020,Miscellaneous,00.00,"39,620.96","158,483.84"
14-Dec-2020,Purchase,02.00,00.00,"158,485.84"
14-Dec-2020,Bill,00.00,"26,414.31","132,071.53"
14-Dec-2020,RTGS,181.70,00.00,"132,253.23"
14-Dec-2020,Miscellaneous,00.00,"33,063.31","99,189.92"
14-Dec-2020,Purchase,00.00,"9,918.99","89,270.93"
14-Dec-2020,Cash,"2,034.10",00.00,"91,305.03"
14-Dec-2020,Transfer,00.00,"10,145.00","81,160.03"
14-Dec-2020,Bill,00.00,"11,594.29","69,565.74"
14-Dec-2020,Interest,04.11,00.00,"69,569.85"
14-Dec-2020,NEFT,00.00,"17,392.46","52,177.39"
14-Dec-2020,Transfer,"189,888.90",00.00,"242,066.29"
14-Dec-2020,Cash,"2,850.30",00.00,"244,916.59"
14-Dec-2020,IMPS,"256,043.10",00.00,"500,959.69"
14-Dec-2020,Transfer,00.00,"55,662.19","445,297.50"
14-Dec-2020,Debit Card,00.00,"63,613.93","381,683.57"
14-Dec-2020,Cheque,00.00,"381,683.57",00.00
14-Dec-2020,Purchase,"413,747.50",00.00,"413,747.50"
14-Dec-2020,NEFT,377.10,00.00,"414,124.60"
14-Dec-2020,Purchase,00.00,"138,041.53","276,083.07"
14-Dec-2020,Bill,00.00,"276,083.07",00.00
14-Dec-2020,Transfer,"1,992,366.00",00.00,"1,992,366.00"
14-Dec-2020,Cheque,00.00,"398,473.20","1,593,892.80"
14-Dec-2020,Tax,"3,172.77",00.00,"1,597,065.57"
14-Dec-2020,NEFT,00.00,"266,177.60","1,330,887.98"
14-Dec-2020,Cash,00.00,"190,126.85","1,140,761.13"
14-Dec-2020,IMPS,00.00,"228,152.23","912,608.90"
14-Dec-2020,Interest,"1,051.00",00.00,"913,659.90"
14-Dec-2020,Transfer,00.00,"91,365.99","822,293.91"
14-Dec-2020,Commission,00.00,"164,458.78","657,835.13"
14-Dec-2020,ATM,"22,183.90",00.00,"680,019.03"
14-Dec-2020,Debit Card,"65,791.75",00.00,"745,810.78"
14-Dec-2020,Purchase,00.00,"186,452.70","559,358.08"
14-Dec-2020,ATM,00.00,"79,908.30","479,449.78"
14-Dec-2020,Bill,00.00,"119,862.45","359,587.34"
14-Dec-2020,Reversal,"535,465.00",00.00,"895,052.34"
14-Dec-2020,Purchase,00.00,"298,350.78","596,701.56"
14-Dec-2020,Debit Card,24.00,00.00,"596,725.56"
14-Dec-2020,Transfer,100.06,00.00,"596,825.62"
14-Dec-2020,ATM,00.00,"198,941.87","397,883.75"
14-Dec-2020,Cash,00.00,"44,209.31","353,674.44"
14-Dec-2020,Miscellaneous,06.10,00.00,"353,680.54"
14-Dec-2020,Cash,00.00,"35,368.05","318,312.49"
14-Dec-2020,Debit Card,00.00,"318,312.49",00.00
14-Dec-2020,IMPS,"60,595.00",00.00,"60,595.00"
14-Dec-2020,Bill,402.86,00.00,"60,997.86"
14-Dec-2020,Cash,450.00,00.00,"61,447.86"
14-Dec-2020,Miscellaneous,412.20,00.00,"61,860.06"
14-Dec-2020,Bill,00.00,"6,186.01","55,674.05"
14-Dec-2020,Miscellaneous,"1,264,011.50",00.00,"1,319,685.55"
14-Dec-2020,NEFT,00.00,"219,947.59","1,099,737.96"
14-Dec-2020,IMPS,"2,797.00",00.00,"1,102,534.96"
14-Dec-2020,Reversal,"1,160,441.00",00.00,"2,262,975.96"
14-Dec-2020,ATM,28.80,00.00,"2,263,004.76"
14-Dec-2020,Tax,07.00,00.00,"2,263,011.76"
15-Dec-2020,RTGS,35.80,00.00,"2,263,047.56"
15-Dec-2020,Cheque,"693,771.75",00.00,"2,956,819.31"
15-Dec-2020,Interest,818.00,00.00,"2,957,637.31"
15-Dec-2020,Cheque,62.80,00.00,"2,957,700.11"
15-Dec-2020,Debit Card,00.00,"591,540.02","2,366,160.09"
15-Dec-2020,Tax,"896,958.75",00.00,"3,263,118.84"
15-Dec-2020,Cheque,00.00,"407,889.86","2,855,228.98"
15-Dec-2020,ATM,00.00,"475,871.50","2,379,357.48"
16-Dec-2020,IMPS,00.00,"396,559.58","1,982,797.90"
16-Dec-2020,ATM,02.90,00.00,"1,982,800.80"
16-Dec-2020,Cheque,00.00,"247,850.10","1,734,950.70"
16-Dec-2020,Commission,18.00,00.00,"1,734,968.70"
16-Dec-2020,Interest,"1,860,481.00",00.00,"3,595,449.70"
16-Dec-2020,Tax,03.80,00.00,"3,595,453.50"
16-Dec-2020,Tax,00.00,"399,494.83","3,195,958.67"
16-Dec-2020,Interest,"2,210.74",00.00,"3,198,169.41"
16-Dec-2020,NEFT,560.90,00.00,"3,198,730.31"
16-Dec-2020,Cash,"14,626.37",00.00,"3,213,356.68"
16-Dec-2020,Transfer,"216,729.70",00.00,"3,430,086.38"
16-Dec-2020,Reversal,359.70,00.00,"3,430,446.08"
16-Dec-2020,RTGS,"26,022.86",00.00,"3,456,468.94"
16-Dec-2020,Cheque,"25,331.20",00.00,"3,481,800.14"
16-Dec-2020,Bill,00.00,"870,450.04","2,611,350.10"
16-Dec-2020,NEFT,00.00,"326,418.76","2,284,931.34"
16-Dec-2020,ATM,"1,763,138.00",00.00,"4,048,069.34"
16-Dec-2020,RTGS,00.00,"1,349,356.45","2,698,712.89"
16-Dec-2020,Reversal,04.30,00.00,"2,698,717.19"
16-Dec-2020,Commission,48.00,00.00,"2,698,765.19"
16-Dec-2020,Miscellaneous,00.00,"899,588.40","1,799,176.79"
16-Dec-2020,Debit Card,00.00,"257,025.26","1,542,151.53"
16-Dec-2020,Commission,290.00,00.00,"1,542,441.53"
16-Dec-2020,Reversal,00.00,"385,610.38","1,156,831.15"
16-Dec-2020,Cash,02.40,00.00,"1,156,833.55"
16-Dec-2020,RTGS,53.04,00.00,"1,156,886.59"
16-Dec-2020,NEFT,248.00,00.00,"1,157,134.59"
16-Dec-2020,RTGS,00.00,"578,567.30","578,567.30"
16-Dec-2020,Transfer,00.00,"115,713.46","462,853.84"
16-Dec-2020,Purchase,"2,697.90",00.00,"465,551.74"
16-Dec-2020,RTGS,00.00,"155,183.91","310,367.83"
16-Dec-2020,Cheque,04.88,00.00,"310,372.71"
16-Dec-2020,Cash,03.35,00.00,"310,376.06"
16-Dec-2020,Purchase,"71,909.22",00.00,"382,285.28"
16-Dec-2020,Commission,"10,058.24",00.00,"392,343.52"
16-Dec-2020,Miscellaneous,00.00,"39,234.35","353,109.17"
16-Dec-2020,Commission,857.00,00.00,"353,966.17"
16-Dec-2020,ATM,"169,315.60",00.00,"523,281.77"
16-Dec-2020,Transfer,"21,297.00",00.00,"544,578.77"
16-Dec-2020,Purchase,00.00,"181,526.26","363,052.51"
16-Dec-2020,Commission,03.00,00.00,"363,055.51"
16-Dec-2020,IMPS,00.00,"363,055.51",00.00
16-Dec-2020,Interest,00.00,00.00,00.00
16-Dec-2020,RTGS,246.80,00.00,246.80
16-Dec-2020,Tax,00.00,30.85,215.95
16-Dec-2020,NEFT,00.00,30.85,185.10
16-Dec-2020,Cheque,00.00,46.28,138.82
16-Dec-2020,NEFT,"54,511.00",00.00,"54,649.82"
16-Dec-2020,Interest,00.00,"9,108.30","45,541.52"
16-Dec-2020,RTGS,"241,238.72",00.00,"286,780.24"
16-Dec-2020,Debit Card,00.00,"71,695.06","215,085.18"
16-Dec-2020,Tax,"36,227.00",00.00,"251,312.18"
16-Dec-2020,Debit Card,38.00,00.00,"251,350.18"
16-Dec-2020,Cheque,41.07,00.00,"251,391.25"
16-Dec-2020,Purchase,00.00,"83,797.08","167,594.17"
16-Dec-2020,RTGS,"139,499.80",00.00,"307,093.97"
17-Dec-2020,IMPS,00.00,"38,386.75","268,707.22"
17-Dec-2020,Debit Card,00.00,"33,588.40","235,118.82"
17-Dec-2020,Interest,"8,715.30",00.00,"243,834.12"
17-Dec-2020,Cash,00.00,"30,479.27","213,354.86"
17-Dec-2020,ATM,"31,518.00",00.00,"244,872.86"
17-Dec-2020,NEFT,03.00,00.00,"244,875.86"
18-Dec-2020,Tax,235.00,00.00,"245,110.86"
18-Dec-2020,RTGS,"2,616.90",00.00,"247,727.76"
18-Dec-2020,Cheque,05.67,00.00,"247,733.43"
18-Dec-2020,Cash,00.00,"27,525.94","220,207.49"
18-Dec-2020,NEFT,"4,604.94",00.00,"224,812.43"
18-Dec-2020,Tax,16.70,00.00,"224,829.13"
18-Dec-2020,Reversal,00.00,"56,207.28","168,621.85"
18-Dec-2020,Commission,276.10,00.00,"168,897.95"
18-Dec-2020,Reversal,00.00,"18,766.44","150,131.51"
18-Dec-2020,Debit Card,"345,770.25",00.00,"495,901.76"
18-Dec-2020,Interest,00.00,"70,843.11","425,058.65"
18-Dec-2020,Miscellaneous,"16,859.12",00.00,"441,917.77"
18-Dec-2020,Interest,00.00,"441,917.77",00.00
18-Dec-2020,Reversal,00.00,00.00,00.00
18-Dec-2020,Purchase,"1,131,879.00",00.00,"1,131,879.00"
19-Dec-2020,Interest,"2,026.50",00.00,"1,133,905.50"
19-Dec-2020,Interest,262.00,00.00,"1,134,167.50"
19-Dec-2020,NEFT,510.40,00.00,"1,134,677.90"
19-Dec-2020,NEFT,00.00,"567,338.95","567,338.95"
19-Dec-2020,Cash,35.81,00.00,"567,374.76"
19-Dec-2020,RTGS,"46,258.40",00.00,"613,633.16"
19-Dec-2020,Purchase,29.00,00.00,"613,662.16"
19-Dec-2020,Interest,"154,307.60",00.00,"767,969.76"
19-Dec-2020,RTGS,39.00,00.00,"768,008.76"
19-Dec-2020,ATM,00.00,"96,001.10","672,007.66"
19-Dec-2020,Debit Card,00.00,"224,002.55","448,005.11"
19-Dec-2020,Reversal,"161,693.00",00.00,"609,698.11"
19-Dec-2020,Commission,00.00,"60,969.81","548,728.30"
19-Dec-2020,Transfer,00.00,"182,909.43","365,818.87"
19-Dec-2020,Purchase,00.00,"91,454.72","274,364.15"
19-Dec-2020,Cash,"205,738.40",00.00,"480,102.55"
19-Dec-2020,Tax,00.00,"96,020.51","384,082.04"
19-Dec-2020,RTGS,00.00,"96,020.51","288,061.53"
19-Dec-2020,ATM,00.00,"72,015.38","216,046.15"
19-Dec-2020,Debit Card,00.00,"108,023.08","108,023.08"
19-Dec-2020,Purchase,00.00,"13,502.89","94,520.20"
20-Dec-2020,Debit Card,00.00,"13,502.89","81,017.31"
21-Dec-2020,Reversal,00.00,"9,001.92","72,015.39"
21-Dec-2020,Bill,00.00,"10,287.91","61,727.48"
21-Dec-2020,ATM,00.00,"6,172.75","55,554.73"
21-Dec-2020,Miscellaneous,00.00,"5,555.47","49,999.26"
21-Dec-2020,ATM,00.00,"4,999.93","44,999.33"
21-Dec-2020,Tax,00.00,"4,999.93","39,999.40"
21-Dec-2020,Miscellaneous,00.00,"6,666.57","33,332.83"
21-Dec-2020,Reversal,"24,939.34",00.00,"58,272.17"
21-Dec-2020,Reversal,00.00,"58,272.17",00.00
21-Dec-2020,Interest,21.00,00.00,21.00
21-Dec-2020,NEFT,00.00,02.10,18.90
21-Dec-2020,IMPS,"179,682.00",00.00,"179,700.90"
21-Dec-2020,Miscellaneous,00.00,"19,966.77","159,734.13"
21-Dec-2020,Purchase,00.00,"79,867.07","79,867.06"
21-Dec-2020,Reversal,"2,000,101.80",00.00,"2,079,968.86"
21-Dec-2020,Bill,00.00,"519,992.22","1,559,976.64"
21-Dec-2020,ATM,00.00,"311,995.33","1,247,981.31"
21-Dec-2020,Cash,00.00,"124,798.13","1,123,183.18"
21-Dec-2020,Debit Card,01.00,00.00,"1,123,184.18"
21-Dec-2020,RTGS,00.00,"1,123,184.18",00.00
21-Dec-2020,Interest,"9,218.00",00.00,"9,218.00"
21-Dec-2020,Miscellaneous,06.00,00.00,"9,224.00"
21-Dec-2020,IMPS,"256,077.00",00.00,"265,301.00"
21-Dec-2020,Interest,"84,016.20",00.00,"349,317.20"
21-Dec-2020,Bill,"30,497.77",00.00,"379,814.97"
21-Dec-2020,Cash,"1,366,827.00",00.00,"1,746,641.97"
21-Dec-2020,RTGS,00.00,"291,107.00","1,455,534.98"
21-Dec-2020,Bill,"2,022.12",00.00,"1,457,557.10"
21-Dec-2020,Cheque,291.90,00.00,"1,457,849.00"
21-Dec-2020,IMPS,"118,726.75",00.00,"1,576,575.75"
21-Dec-2020,Bill,00.00,"197,071.97","1,379,503.78"
21-Dec-2020,Debit Card,"260,178.94",00.00,"1,639,682.72"
21-Dec-2020,ATM,00.00,"327,936.54","1,311,746.18"
21-Dec-2020,Reversal,00.00,"163,968.27","1,147,777.91"
21-Dec-2020,NEFT,00.00,"229,555.58","918,222.33"
21-Dec-2020,Cheque,00.00,"91,822.23","826,400.10"
21-Dec-2020,RTGS,"97,531.30",00.00,"923,931.40"
21-Dec-2020,RTGS,284.00,00.00,"924,215.40"
22-Dec-2020,Debit Card,"3,490.00",00.00,"927,705.40"
22-Dec-2020,Reversal,418.10,00.00,"928,123.50"
22-Dec-2020,NEFT,"67,144.00",00.00,"995,267.50"
22-Dec-2020,Debit Card,"31,492.40",00.00,"1,026,759.90"
22-Dec-2020,Purchase,00.00,"114,084.43","912,675.47"
22-Dec-2020,Bill,00.00,"152,112.58","760,562.89"
22-Dec-2020,Cheque,293.70,00.00,"760,856.59"
22-Dec-2020,IMPS,27.40,00.00,"760,883.99"
22-Dec-2020,Interest,00.00,"84,542.67","676,341.32"
22-Dec-2020,ATM,"17,153.00",00.00,"693,494.32"
22-Dec-2020,Cash,450.90,00.00,"693,945.22"
22-Dec-2020,Reversal,00.00,"173,486.31","520,458.92"
22-Dec-2020,Tax,00.00,"52,045.89","468,413.03"
22-Dec-2020,Debit Card,00.00,"66,916.15","401,496.88"
22-Dec-2020,Transfer,00.00,"100,374.22","301,122.66"
22-Dec-2020,Debit Card,00.00,"37,640.33","263,482.33"
22-Dec-2020,Cash,00.00,"32,935.29","230,547.04"
22-Dec-2020,Tax,00.00,"230,547.04",00.00
22-Dec-2020,Cash,40.38,00.00,40.38
22-Dec-2020,Miscellaneous,"81,952.00",00.00,"81,992.38"
22-Dec-2020,Cash,00.00,"16,398.48","65,593.90"
22-Dec-2020,Interest,00.00,"8,199.24","57,394.66"
22-Dec-2020,Tax,00.00,"5,739.47","51,655.19"
23-Dec-2020,IMPS,00.00,"10,331.04","41,324.15"
23-Dec-2020,Cash,372.00,00.00,"41,696.15"
23-Dec-2020,Debit Card,00.00,"5,212.02","36,484.13"
23-Dec-2020,Cash,00.00,"4,053.79","32,430.34"
23-Dec-2020,IMPS,00.00,"10,810.11","21,620.23"
23-Dec-2020,Bill,"127,868.75",00.00,"149,488.98"
23-Dec-2020,Miscellaneous,"27,339.70",00.00,"176,828.68"
23-Dec-2020,Commission,"50,830.28",00.00,"227,658.96"
23-Dec-2020,Commission,00.00,"37,943.16","189,715.80"
23-Dec-2020,NEFT,"8,096.00",00.00,"197,811.80"
23-Dec-2020,RTGS,"32,582.00",00.00,"230,393.80"
23-Dec-2020,Interest,00.00,"46,078.76","184,315.04"
23-Dec-2020,RTGS,205.47,00.00,"184,520.51"
23-Dec-2020,IMPS,00.00,"18,452.05","166,068.46"
23-Dec-2020,Cash,"30,463.00",00.00,"196,531.46"
23-Dec-2020,Cash,55.10,00.00,"196,586.56"
23-Dec-2020,IMPS,"191,791.20",00.00,"388,377.76"
23-Dec-2020,Interest,"1,762.70",00.00,"390,140.46"
23-Dec-2020,Debit Card,"140,595.44",00.00,"530,735.90"
24-Dec-2020,Reversal,"1,973.00",00.00,"532,708.90"
24-Dec-2020,Transfer,00.00,"66,588.61","466,120.29"
24-Dec-2020,Transfer,"665,992.75",00.00,"1,132,113.04"
24-Dec-2020,Miscellaneous,"108,387.00",00.00,"1,240,500.04"
25-Dec-2020,Bill,00.00,"620,250.02","620,250.02"
25-Dec-2020,NEFT,"15,581.75",00.00,"635,831.77"
25-Dec-2020,Commission,"2,001,052.00",00.00,"2,636,883.77"
25-Dec-2020,Tax,"761,905.50",00.00,"3,398,789.27"
25-Dec-2020,Interest,37.80,00.00,"3,398,827.07"
25-Dec-2020,Tax,00.00,"566,471.18","2,832,355.89"
25-Dec-2020,NEFT,00.00,"314,706.21","2,517,649.68"
25-Dec-2020,Commission,00.00,"279,738.85","2,237,910.83"
25-Dec-2020,Reversal,00.00,"559,477.71","1,678,433.12"
25-Dec-2020,Cheque,00.00,"209,804.14","1,468,628.98"
25-Dec-2020,Interest,"9,459.00",00.00,"1,478,087.98"
25-Dec-2020,Interest,00.00,"184,761.00","1,293,326.98"
25-Dec-2020,IMPS,"218,344.91",00.00,"1,511,671.89"
25-Dec-2020,Interest,157.28,00.00,"1,511,829.17"
25-Dec-2020,Transfer,00.00,"377,957.29","1,133,871.88"
25-Dec-2020,IMPS,00.00,"377,957.29","755,914.59"
25-Dec-2020,Reversal,10.00,00.00,"755,924.59"
25-Dec-2020,Cash,05.70,00.00,"755,930.29"
25-Dec-2020,Cheque,235.20,00.00,"756,165.49"
25-Dec-2020,RTGS,22.60,00.00,"756,188.09"
25-Dec-2020,Transfer,239.84,00.00,"756,427.93"
25-Dec-2020,Cash,00.00,"756,427.93",00.00
25-Dec-2020,Cash,"28,565.42",00.00,"28,565.42"
25-Dec-2020,IMPS,00.00,"4,760.90","23,804.52"
25-Dec-2020,Tax,"1,976.22",00.00,"25,780.74"
25-Dec-2020,IMPS,00.00,"3,222.59","22,558.15"
25-Dec-2020,Purchase,85.00,00.00,"22,643.15"
25-Dec-2020,Debit Card,00.00,"11,321.58","11,321.58"
25-Dec-2020,Cash,312.00,00.00,"11,633.58"
25-Dec-2020,Cash,"2,538.74",00.00,"14,172.32"
25-Dec-2020,Interest,"24,526.51",00.00,"38,698.83"
25-Dec-2020,Bill,00.00,"38,698.83",00.00
25-Dec-2020,IMPS,"1,777.17",00.00,"1,777.17"
25-Dec-2020,Cheque,42.40,00.00,"1,819.57"
25-Dec-2020,ATM,"1,459.85",00.00,"3,279.42"
25-Dec-2020,IMPS,00.00,364.38,"2,915.04"
